child_dgroup_id,parent_type,parent_id,parent_label,child_name
DG01969,root,Neuropsychiatric agent,Neuropsychiatric agent,"Racetam derivative, nootropic"
DG01971,root,Neuropsychiatric agent,Neuropsychiatric agent,Agents for narcolepsy
DG01973,dgroup,DG02029,Muscle relaxant,Carbamate muscle relaxant
DG01973,dgroup,DG01974,Centrally acting muscle relaxant,Carbamate muscle relaxant
DG01974,dgroup,DG02029,Muscle relaxant,Centrally acting muscle relaxant
DG01975,root,Gastrointestinal agent,Gastrointestinal agent,Agents for peptic ulcer
DG01976,dgroup,DG01642,CYP2C9 substrate,Avatrombopag
DG01976,dgroup,DG01633,CYP3A/CYP3A4 substrate,Avatrombopag
DG01976,dgroup,DG02913,CYP3A4 substrate,Avatrombopag
DG01977,dgroup,DG01964,Ergot alkaloid,Dihydroergotoxine
DG01977,dgroup,DG01963,"Vasodilator, ergot alkaloid",Dihydroergotoxine
DG01977,dgroup,DG01633,CYP3A/CYP3A4 substrate,Dihydroergotoxine
DG01977,dgroup,DG02913,CYP3A4 substrate,Dihydroergotoxine
DG01978,dgroup,DG02018,Antimetabolite,Folic acid analog
DG01979,root,Gastrointestinal agent,Gastrointestinal agent,Magnesium containing preparation
DG01980,root,Gastrointestinal agent,Gastrointestinal agent,Calcium
DG01981,root,Anti-inflammatory,Anti-inflammatory,"Anilide derivative, anti-inflammatory"
DG01982,dgroup,DG01964,Ergot alkaloid,"Antimigraine, ergot alkaloid"
DG01983,dgroup,DG03198,Anti-HCV agent,Glecaprevir
DG01983,dgroup,DG02001,HCV NS3/4A protease inhibitor,Glecaprevir
DG01984,root,Analgesic,Analgesic,Opioid analgesics
DG01985,root,Anti-inflammatory,Anti-inflammatory,Disease modifying anti-rheumatic drug (DMARD)
DG01986,root,Hormonal agent,Hormonal agent,Estrogen
DG01989,dgroup,DG03059,Noradrenalin and dopamine reuptake inhibitor (NDRI),Dasotraline
DG01990,dgroup,DG02016,Hemostatics,Serine protease inhibitor
DG01990,dgroup,DG02012,Antifibrinolytic,Serine protease inhibitor
DG01991,dgroup,DG01985,Disease modifying anti-rheumatic drug (DMARD),Filgotinib
DG01991,dgroup,DG02020,JAK inhibitor,Filgotinib
DG01991,dgroup,DG02970,CES substrate,Filgotinib
DG01991,dgroup,DG03241,CES1 substrate,Filgotinib
DG01991,dgroup,DG03192,CES2 substrate,Filgotinib
DG01992,dgroup,DG01585,Estrogen receptor antagonist,Enclomiphene
DG01993,dgroup,DG01953,Thyroid preparation,Thyroid
DG01993,dgroup,DG01608,Thyroid hormone replenisher,Thyroid
DG01994,dgroup,DG02030,Anesthetics,Halogenated hydrocarbons
DG01994,dgroup,DG02027,General anesthetics,Halogenated hydrocarbons
DG01994,dgroup,DG02028,Inhalational anaesthetics,Halogenated hydrocarbons
DG01996,dgroup,DG01975,Agents for peptic ulcer,Magnesium silicate
DG01996,dgroup,DG01954,Antacid,Magnesium silicate
DG01996,dgroup,DG01979,Magnesium containing preparation,Magnesium silicate
DG01999,dgroup,DG03198,Anti-HCV agent,HCV NS5A inhibitor
DG02000,dgroup,DG03198,Anti-HCV agent,HCV NS5B polymerase inhibitor
DG02001,dgroup,DG03198,Anti-HCV agent,HCV NS3/4A protease inhibitor
DG02004,root,Hormonal agent,Hormonal agent,Progesterone
DG02005,dgroup,DG01985,Disease modifying anti-rheumatic drug (DMARD),Oclacitinib
DG02005,dgroup,DG02020,JAK inhibitor,Oclacitinib
DG02006,root,Hormonal agent,Hormonal agent,Testosterone
DG02007,root,Neuropsychiatric agent,Neuropsychiatric agent,"Antianxiety, carbamate derivatives"
DG02008,dgroup,DG01975,Agents for peptic ulcer,Gastric mucosal protectant
DG02009,dgroup,DG01966,Antitubercular,Pyrazinamide derivative
DG02012,dgroup,DG02016,Hemostatics,Antifibrinolytic
DG02013,dgroup,DG02016,Hemostatics,Blood coagulation factor
DG02013,dgroup,DG02014,Blood coagulation accelerant,Blood coagulation factor
DG02014,dgroup,DG02016,Hemostatics,Blood coagulation accelerant
DG02016,root,Blood modifier agent,Blood modifier agent,Hemostatics
DG02017,root,Gastrointestinal agent,Gastrointestinal agent,Potassium
