source_type,source_id,target_type,target_id,field
dgroup,DG00121,drug,D07508,MEMBER
dgroup,DG00121,dgroup,DG02044,CLASS
dgroup,DG00121,dgroup,DG01705,CLASS
dgroup,DG00121,dgroup,DG01704,CLASS
dgroup,DG00122,drug,D08897,MEMBER
dgroup,DG00122,drug,D09763,MEMBER
dgroup,DG00122,dgroup,DG02044,CLASS
dgroup,DG00122,dgroup,DG01794,CLASS
dgroup,DG00122,dgroup,DG02924,CLASS
dgroup,DG00122,dgroup,DG03188,CLASS
dgroup,DG00123,drug,D06543,MEMBER
dgroup,DG00123,drug,D00164,MEMBER
dgroup,DG00123,drug,D01621,MEMBER
dgroup,DG00123,drug,D08477,MEMBER
dgroup,DG00123,dgroup,DG01604,CLASS
dgroup,DG00123,dgroup,DG02918,CLASS
dgroup,DG00124,drug,D00122,MEMBER
dgroup,DG00125,drug,D08580,MEMBER
dgroup,DG00125,drug,D02094,MEMBER
dgroup,DG00125,drug,D03277,MEMBER
dgroup,DG00125,drug,D08581,MEMBER
dgroup,DG00126,drug,D00018,MEMBER
dgroup,DG00126,drug,D05853,MEMBER
dgroup,DG00126,drug,D07575,MEMBER
dgroup,DG00126,drug,D02293,MEMBER
dgroup,DG00127,drug,D00036,MEMBER
dgroup,DG00127,drug,D00002,MEMBER
dgroup,DG00128,drug,D08454,MEMBER
dgroup,DG00128,drug,D02179,MEMBER
dgroup,DG00129,drug,D02332,MEMBER
dgroup,DG00129,drug,D01406,MEMBER
dgroup,DG00129,drug,D01530,MEMBER
dgroup,DG00129,drug,D01735,MEMBER
dgroup,DG00129,drug,D08612,MEMBER
dgroup,DG00130,drug,D00050,MEMBER
dgroup,DG00130,drug,D01622,MEMBER
dgroup,DG00130,drug,D01913,MEMBER
dgroup,DG00130,drug,D05725,MEMBER
dgroup,DG00131,drug,D00029,MEMBER
dgroup,DG00131,drug,D07586,MEMBER
dgroup,DG00132,drug,D00006,MEMBER
dgroup,DG00132,drug,D03281,MEMBER
dgroup,DG00133,drug,D01082,MEMBER
dgroup,DG00133,drug,D03300,MEMBER
dgroup,DG00134,drug,D00937,MEMBER
dgroup,DG00134,drug,D00938,MEMBER
dgroup,DG00134,drug,D03302,MEMBER
dgroup,DG00134,drug,D03303,MEMBER
dgroup,DG00134,drug,D06437,MEMBER
dgroup,DG00134,dgroup,DG01980,CLASS
dgroup,DG00135,drug,D00935,MEMBER
dgroup,DG00135,drug,D05463,MEMBER
dgroup,DG00135,dgroup,DG01980,CLASS
dgroup,DG00136,drug,D00936,MEMBER
dgroup,DG00136,drug,D02254,MEMBER
dgroup,DG00136,dgroup,DG01980,CLASS
dgroup,DG00137,drug,D02256,MEMBER
dgroup,DG00137,dgroup,DG01980,CLASS
dgroup,DG00138,drug,D01081,MEMBER
dgroup,DG00138,drug,D06371,MEMBER
dgroup,DG00139,drug,D04834,MEMBER
dgroup,DG00139,dgroup,DG01979,CLASS
dgroup,DG00140,drug,D08193,MEMBER
dgroup,DG00140,drug,D01301,MEMBER
dgroup,DG00140,drug,D01375,MEMBER
dgroup,DG00140,dgroup,DG01590,CLASS
dgroup,DG00140,dgroup,DG01605,CLASS
dgroup,DG00141,drug,D08409,MEMBER
dgroup,DG00141,drug,D01616,MEMBER
dgroup,DG00141,dgroup,DG01590,CLASS
dgroup,DG00141,dgroup,DG01605,CLASS
dgroup,DG00142,drug,D08250,MEMBER
dgroup,DG00142,drug,D00955,MEMBER
dgroup,DG00142,drug,D00956,MEMBER
dgroup,DG00142,drug,D01476,MEMBER
dgroup,DG00142,drug,D01737,MEMBER
dgroup,DG00142,drug,D05116,MEMBER
dgroup,DG00142,drug,D08251,MEMBER
dgroup,DG00142,dgroup,DG01590,CLASS
dgroup,DG00142,dgroup,DG01605,CLASS
dgroup,DG00143,drug,D02176,MEMBER
dgroup,DG00143,drug,D02030,MEMBER
dgroup,DG00143,drug,D04713,MEMBER
dgroup,DG00144,drug,D07128,MEMBER
dgroup,DG00144,drug,D07592,MEMBER
dgroup,DG00145,drug,D07523,MEMBER
dgroup,DG00145,drug,D03103,MEMBER
dgroup,DG00145,drug,D07524,MEMBER
dgroup,DG00145,drug,D07525,MEMBER
dgroup,DG00146,drug,D00086,MEMBER
dgroup,DG00146,drug,D00048,MEMBER
dgroup,DG00147,drug,D08505,MEMBER
dgroup,DG00147,drug,D01798,MEMBER
dgroup,DG00148,drug,D09893,MEMBER
dgroup,DG00148,drug,D09894,MEMBER
dgroup,DG00148,dgroup,DG01644,CLASS
dgroup,DG00148,dgroup,DG01633,CLASS
dgroup,DG00148,dgroup,DG02913,CLASS
dgroup,DG00148,dgroup,DG01665,CLASS
dgroup,DG00149,drug,D08682,MEMBER
dgroup,DG00149,drug,D00564,MEMBER
dgroup,DG00149,drug,D01280,MEMBER
dgroup,DG00149,dgroup,DG01950,CLASS
dgroup,DG00149,dgroup,DG01708,CLASS
dgroup,DG00149,dgroup,DG01760,CLASS
dgroup,DG00149,dgroup,DG01642,CLASS
dgroup,DG00150,drug,D07510,MEMBER
dgroup,DG00150,drug,D02112,MEMBER
dgroup,DG00150,drug,D04427,MEMBER
dgroup,DG00150,drug,D03674,MEMBER
dgroup,DG00150,drug,D04977,MEMBER
dgroup,DG00150,drug,D02980,MEMBER
dgroup,DG00150,drug,D03337,MEMBER
dgroup,DG00150,drug,D03353,MEMBER
dgroup,DG00150,drug,D03673,MEMBER
dgroup,DG00150,drug,D06398,MEMBER
dgroup,DG00150,dgroup,DG01950,CLASS
dgroup,DG00150,dgroup,DG01709,CLASS
dgroup,DG00154,drug,D07139,MEMBER
dgroup,DG00154,drug,D07736,MEMBER
dgroup,DG00154,dgroup,DG01950,CLASS
dgroup,DG00154,dgroup,DG01708,CLASS
dgroup,DG00154,dgroup,DG01712,CLASS
dgroup,DG00155,drug,D07729,MEMBER
dgroup,DG00155,drug,D00769,MEMBER
dgroup,DG00155,drug,D10823,MEMBER
dgroup,DG00155,drug,D10824,MEMBER
dgroup,DG00155,dgroup,DG01950,CLASS
dgroup,DG00155,dgroup,DG01712,CLASS
dgroup,DG00155,dgroup,DG01808,CLASS
dgroup,DG00155,dgroup,DG01809,CLASS
dgroup,DG00155,dgroup,DG01892,CLASS
dgroup,DG00155,dgroup,DG02919,CLASS
dgroup,DG00155,dgroup,DG01639,CLASS
dgroup,DG00155,dgroup,DG01633,CLASS
dgroup,DG00155,dgroup,DG02913,CLASS
dgroup,DG00155,dgroup,DG01641,CLASS
dgroup,DG00156,drug,D08594,MEMBER
dgroup,DG00156,drug,D01028,MEMBER
dgroup,DG00156,dgroup,DG01950,CLASS
dgroup,DG00156,dgroup,DG01712,CLASS
dgroup,DG00156,dgroup,DG01808,CLASS
dgroup,DG00156,dgroup,DG01809,CLASS
dgroup,DG00156,dgroup,DG01634,CLASS
dgroup,DG00156,dgroup,DG02892,CLASS
dgroup,DG00156,dgroup,DG01933,CLASS
dgroup,DG00156,dgroup,DG01645,CLASS
dgroup,DG00157,drug,D00106,MEMBER
dgroup,DG00157,drug,D01337,MEMBER
dgroup,DG00157,dgroup,DG01950,CLASS
dgroup,DG00157,dgroup,DG01712,CLASS
dgroup,DG00157,dgroup,DG01961,CLASS
dgroup,DG00157,dgroup,DG01810,CLASS
dgroup,DG00158,drug,D02721,MEMBER
dgroup,DG00158,drug,D08065,MEMBER
dgroup,DG00158,dgroup,DG01950,CLASS
dgroup,DG00158,dgroup,DG01712,CLASS
dgroup,DG00158,dgroup,DG01961,CLASS
dgroup,DG00158,dgroup,DG01810,CLASS
dgroup,DG00159,drug,D08607,MEMBER
dgroup,DG00159,drug,D01029,MEMBER
dgroup,DG00159,dgroup,DG01950,CLASS
dgroup,DG00159,dgroup,DG01712,CLASS
dgroup,DG00159,dgroup,DG01811,CLASS
dgroup,DG00160,drug,D02720,MEMBER
dgroup,DG00160,drug,D01551,MEMBER
dgroup,DG00160,dgroup,DG01950,CLASS
dgroup,DG00160,dgroup,DG01712,CLASS
dgroup,DG00160,dgroup,DG01961,CLASS
dgroup,DG00160,dgroup,DG01810,CLASS
dgroup,DG00161,drug,D06213,MEMBER
dgroup,DG00161,drug,D08628,MEMBER
dgroup,DG00161,drug,D10430,MEMBER
dgroup,DG00161,drug,D12005,MEMBER
dgroup,DG00161,dgroup,DG01950,CLASS
dgroup,DG00161,dgroup,DG01712,CLASS
dgroup,DG00161,dgroup,DG01961,CLASS
dgroup,DG00161,dgroup,DG01810,CLASS
dgroup,DG00161,dgroup,DG02918,CLASS
dgroup,DG00162,drug,D03341,MEMBER
dgroup,DG00162,drug,D06270,MEMBER
dgroup,DG00162,dgroup,DG01950,CLASS
dgroup,DG00162,dgroup,DG01707,CLASS
dgroup,DG00162,dgroup,DG01701,CLASS
dgroup,DG00163,drug,D00181,MEMBER
dgroup,DG00163,dgroup,DG01950,CLASS
dgroup,DG00163,dgroup,DG01511,CLASS
dgroup,DG00163,dgroup,DG01633,CLASS
dgroup,DG00163,dgroup,DG02913,CLASS
dgroup,DG00164,drug,D09707,MEMBER
dgroup,DG00164,drug,D07144,MEMBER
dgroup,DG00164,drug,D07082,MEMBER
dgroup,DG00164,dgroup,DG01950,CLASS
dgroup,DG00164,dgroup,DG01511,CLASS
dgroup,DG00164,dgroup,DG01665,CLASS
dgroup,DG00165,drug,D07606,MEMBER
dgroup,DG00165,drug,D01766,MEMBER
dgroup,DG00165,dgroup,DG02016,CLASS
dgroup,DG00165,dgroup,DG02012,CLASS
dgroup,DG00165,dgroup,DG01990,CLASS
dgroup,DG00166,drug,D02335,MEMBER
dgroup,DG00166,drug,D08177,MEMBER
dgroup,DG00166,dgroup,DG02016,CLASS
dgroup,DG00166,dgroup,DG02014,CLASS
dgroup,DG00166,dgroup,DG01603,CLASS
dgroup,DG00167,drug,D08792,MEMBER
dgroup,DG00167,dgroup,DG02016,CLASS
dgroup,DG00167,dgroup,DG02014,CLASS
dgroup,DG00167,dgroup,DG02013,CLASS
dgroup,DG00168,drug,D03436,MEMBER
dgroup,DG00168,drug,D06456,MEMBER
dgroup,DG00169,drug,D00090,MEMBER
dgroup,DG00169,drug,D09016,MEMBER
dgroup,DG00169,dgroup,DG02016,CLASS
dgroup,DG00169,dgroup,DG02014,CLASS
dgroup,DG00170,drug,D08798,MEMBER
dgroup,DG00170,drug,D05401,MEMBER
dgroup,DG00170,drug,D05409,MEMBER
dgroup,DG00170,drug,D08232,MEMBER
dgroup,DG00170,drug,D10227,MEMBER
dgroup,DG00170,drug,D10539,MEMBER
dgroup,DG00170,drug,D10758,MEMBER
dgroup,DG00170,drug,D10759,MEMBER
dgroup,DG00170,drug,D10760,MEMBER
dgroup,DG00170,drug,D10771,MEMBER
dgroup,DG00170,drug,D10818,MEMBER
dgroup,DG00170,drug,D10830,MEMBER
dgroup,DG00170,drug,D10831,MEMBER
dgroup,DG00170,drug,D10842,MEMBER
dgroup,DG00170,dgroup,DG02016,CLASS
dgroup,DG00170,dgroup,DG02014,CLASS
dgroup,DG00170,dgroup,DG02013,CLASS
dgroup,DG00171,drug,D08797,MEMBER
dgroup,DG00171,drug,D08794,MEMBER
dgroup,DG00171,drug,D05201,MEMBER
dgroup,DG00171,drug,D10401,MEMBER
dgroup,DG00171,drug,D10538,MEMBER
dgroup,DG00171,drug,D10757,MEMBER
dgroup,DG00171,drug,D10770,MEMBER
dgroup,DG00171,dgroup,DG02016,CLASS
dgroup,DG00171,dgroup,DG02014,CLASS
dgroup,DG00171,dgroup,DG02013,CLASS
dgroup,DG00172,drug,D00172,MEMBER
dgroup,DG00172,drug,D10139,MEMBER
dgroup,DG00172,dgroup,DG02016,CLASS
dgroup,DG00172,dgroup,DG02014,CLASS
dgroup,DG00172,dgroup,DG02013,CLASS
dgroup,DG00173,drug,D01864,MEMBER
dgroup,DG00173,drug,D01525,MEMBER
dgroup,DG00173,dgroup,DG02016,CLASS
dgroup,DG00174,drug,D01725,MEMBER
dgroup,DG00174,drug,D04172,MEMBER
dgroup,DG00174,dgroup,DG01694,CLASS
dgroup,DG00175,drug,D01027,MEMBER
dgroup,DG00175,drug,D02707,MEMBER
dgroup,DG00175,drug,D04929,MEMBER
dgroup,DG00176,drug,D00070,MEMBER
dgroup,DG00176,drug,D07985,MEMBER
dgroup,DG00177,drug,D03231,MEMBER
dgroup,DG00177,drug,D03232,MEMBER
dgroup,DG00177,drug,D04032,MEMBER
dgroup,DG00177,drug,D10000,MEMBER
dgroup,DG00177,drug,D10846,MEMBER
dgroup,DG00177,drug,D10847,MEMBER
dgroup,DG00178,drug,D09946,MEMBER
dgroup,DG00178,drug,D09947,MEMBER
dgroup,DG00179,drug,D02792,MEMBER
dgroup,DG00179,drug,D02788,MEMBER
dgroup,DG00179,drug,D05424,MEMBER
dgroup,DG00180,drug,D00060,MEMBER
dgroup,DG00180,drug,D02047,MEMBER
dgroup,DG00180,drug,D02141,MEMBER
dgroup,DG00180,drug,D03343,MEMBER
dgroup,DG00180,drug,D06539,MEMBER
dgroup,DG00180,drug,D06540,MEMBER
dgroup,DG00180,drug,D06541,MEMBER
dgroup,DG00181,drug,D00115,MEMBER
dgroup,DG00181,drug,D06426,MEMBER
dgroup,DG00181,drug,D06428,MEMBER
dgroup,DG00181,drug,D06429,MEMBER
dgroup,DG00182,drug,D04422,MEMBER
dgroup,DG00182,drug,D04423,MEMBER
dgroup,DG00183,drug,D00023,MEMBER
dgroup,DG00183,drug,D03383,MEMBER
dgroup,DG00184,drug,D07666,MEMBER
dgroup,DG00184,drug,D01062,MEMBER
dgroup,DG00186,drug,D07924,MEMBER
dgroup,DG00186,drug,D01248,MEMBER
dgroup,DG00187,drug,D05855,MEMBER
dgroup,DG00187,drug,D01781,MEMBER
dgroup,DG00188,drug,D00009,MEMBER
dgroup,DG00188,drug,D02325,MEMBER
dgroup,DG00189,drug,D01126,MEMBER
dgroup,DG00189,drug,D06483,MEMBER
dgroup,DG00190,drug,D04455,MEMBER
dgroup,DG00190,drug,D04456,MEMBER
dgroup,DG00190,drug,D06604,MEMBER
dgroup,DG00191,drug,D09847,MEMBER
dgroup,DG00191,drug,D02587,MEMBER
dgroup,DG00191,dgroup,DG01703,CLASS
dgroup,DG00191,dgroup,DG01698,CLASS
dgroup,DG00191,dgroup,DG01697,CLASS
dgroup,DG00191,dgroup,DG01653,CLASS
dgroup,DG00191,dgroup,DG01665,CLASS
dgroup,DG00192,drug,D08458,MEMBER
dgroup,DG00192,drug,D00642,MEMBER
dgroup,DG00192,drug,D00643,MEMBER
dgroup,DG00192,drug,D02272,MEMBER
dgroup,DG00192,drug,D08459,MEMBER
dgroup,DG00192,dgroup,DG01653,CLASS
dgroup,DG00192,dgroup,DG01652,CLASS
dgroup,DG00192,dgroup,DG01649,CLASS
dgroup,DG00193,drug,D08421,MEMBER
dgroup,DG00193,drug,D00477,MEMBER
dgroup,DG00193,dgroup,DG01653,CLASS
dgroup,DG00193,dgroup,DG01652,CLASS
dgroup,DG00193,dgroup,DG01649,CLASS
dgroup,DG00193,dgroup,DG02928,CLASS
dgroup,DG00193,dgroup,DG02858,CLASS
dgroup,DG00193,dgroup,DG02854,CLASS
dgroup,DG00193,dgroup,DG02964,CLASS
dgroup,DG00193,dgroup,DG03002,CLASS
dgroup,DG00194,drug,D00303,MEMBER
dgroup,DG00194,drug,D00637,MEMBER
dgroup,DG00194,dgroup,DG01653,CLASS
dgroup,DG00194,dgroup,DG01652,CLASS
dgroup,DG00194,dgroup,DG01649,CLASS
dgroup,DG00194,dgroup,DG01633,CLASS
dgroup,DG00194,dgroup,DG02913,CLASS
dgroup,DG00195,drug,D01041,MEMBER
dgroup,DG00195,drug,D02239,MEMBER
dgroup,DG00195,dgroup,DG01653,CLASS
dgroup,DG00195,dgroup,DG01652,CLASS
dgroup,DG00195,dgroup,DG01649,CLASS
dgroup,DG00195,dgroup,DG01644,CLASS
dgroup,DG00196,drug,D00358,MEMBER
dgroup,DG00196,drug,D02086,MEMBER
dgroup,DG00196,drug,D08127,MEMBER
dgroup,DG00196,dgroup,DG01653,CLASS
dgroup,DG00196,dgroup,DG01652,CLASS
dgroup,DG00196,dgroup,DG01651,CLASS
dgroup,DG00196,dgroup,DG02030,CLASS
dgroup,DG00196,dgroup,DG01675,CLASS
dgroup,DG00196,dgroup,DG01673,CLASS
dgroup,DG00196,dgroup,DG01892,CLASS
dgroup,DG00196,dgroup,DG01633,CLASS
dgroup,DG00196,dgroup,DG02913,CLASS
dgroup,DG00197,drug,D08215,MEMBER
dgroup,DG00197,drug,D00639,MEMBER
dgroup,DG00197,dgroup,DG01653,CLASS
dgroup,DG00197,dgroup,DG01652,CLASS
dgroup,DG00197,dgroup,DG01651,CLASS
dgroup,DG00197,dgroup,DG01892,CLASS
dgroup,DG00197,dgroup,DG01644,CLASS
dgroup,DG00198,drug,D06172,MEMBER
dgroup,DG00198,drug,D02088,MEMBER
dgroup,DG00198,dgroup,DG01653,CLASS
dgroup,DG00198,dgroup,DG01652,CLASS
dgroup,DG00198,dgroup,DG01651,CLASS
dgroup,DG00199,drug,D02969,MEMBER
dgroup,DG00199,drug,D01326,MEMBER
dgroup,DG00199,dgroup,DG01653,CLASS
dgroup,DG00199,dgroup,DG01652,CLASS
dgroup,DG00199,dgroup,DG01651,CLASS
dgroup,DG00199,dgroup,DG01644,CLASS
dgroup,DG00200,drug,D08435,MEMBER
dgroup,DG00200,drug,D00640,MEMBER
dgroup,DG00200,dgroup,DG01653,CLASS
dgroup,DG00200,dgroup,DG01652,CLASS
dgroup,DG00200,dgroup,DG01650,CLASS
dgroup,DG00200,dgroup,DG01892,CLASS
dgroup,DG00200,dgroup,DG01644,CLASS
dgroup,DG00200,dgroup,DG01633,CLASS
dgroup,DG00200,dgroup,DG02913,CLASS
dgroup,DG00201,drug,D07962,MEMBER
dgroup,DG00201,drug,D00638,MEMBER
dgroup,DG00201,dgroup,DG01653,CLASS
dgroup,DG00201,dgroup,DG01652,CLASS
dgroup,DG00201,dgroup,DG01650,CLASS
dgroup,DG00201,dgroup,DG01644,CLASS
dgroup,DG00202,drug,D08020,MEMBER
dgroup,DG00202,drug,D04778,MEMBER
dgroup,DG00202,dgroup,DG01653,CLASS
dgroup,DG00202,dgroup,DG01652,CLASS
dgroup,DG00202,dgroup,DG01650,CLASS
dgroup,DG00203,drug,D07894,MEMBER
dgroup,DG00203,drug,D03991,MEMBER
dgroup,DG00203,dgroup,DG01653,CLASS
dgroup,DG00203,dgroup,DG01652,CLASS
dgroup,DG00203,dgroup,DG01650,CLASS
dgroup,DG00203,dgroup,DG01644,CLASS
dgroup,DG00204,drug,D02910,MEMBER
dgroup,DG00204,drug,D00636,MEMBER
dgroup,DG00204,dgroup,DG01456,CLASS
dgroup,DG00204,dgroup,DG01455,CLASS
dgroup,DG00204,dgroup,DG01451,CLASS
dgroup,DG00204,dgroup,DG01653,CLASS
dgroup,DG00204,dgroup,DG01648,CLASS
dgroup,DG00204,dgroup,DG01633,CLASS
dgroup,DG00204,dgroup,DG02913,CLASS
dgroup,DG00205,drug,D08060,MEMBER
dgroup,DG00205,drug,D00648,MEMBER
dgroup,DG00205,dgroup,DG01653,CLASS
dgroup,DG00205,dgroup,DG01648,CLASS
dgroup,DG00206,drug,D06652,MEMBER
dgroup,DG00206,drug,D06653,MEMBER
dgroup,DG00206,dgroup,DG01653,CLASS
dgroup,DG00206,dgroup,DG01648,CLASS
dgroup,DG00207,drug,D02537,MEMBER
dgroup,DG00207,drug,D03914,MEMBER
dgroup,DG00207,dgroup,DG01575,CLASS
dgroup,DG00207,dgroup,DG01496,CLASS
dgroup,DG00207,dgroup,DG01456,CLASS
dgroup,DG00207,dgroup,DG01653,CLASS
dgroup,DG00207,dgroup,DG01648,CLASS
dgroup,DG00207,dgroup,DG01633,CLASS
dgroup,DG00207,dgroup,DG01645,CLASS
dgroup,DG00207,dgroup,DG02852,CLASS
dgroup,DG00207,dgroup,DG01622,CLASS
dgroup,DG00208,drug,D05077,MEMBER
dgroup,DG00208,drug,D02087,MEMBER
dgroup,DG00208,dgroup,DG01653,CLASS
dgroup,DG00208,dgroup,DG01637,CLASS
dgroup,DG00209,drug,D03492,MEMBER
dgroup,DG00209,drug,D01455,MEMBER
dgroup,DG00209,dgroup,DG01653,CLASS
dgroup,DG00209,dgroup,DG01652,CLASS
dgroup,DG00209,dgroup,DG01649,CLASS
dgroup,DG00209,dgroup,DG01644,CLASS
dgroup,DG00209,dgroup,DG01633,CLASS
dgroup,DG00209,dgroup,DG02913,CLASS
dgroup,DG00210,drug,D07931,MEMBER
dgroup,DG00210,drug,D01573,MEMBER
dgroup,DG00210,dgroup,DG01703,CLASS
dgroup,DG00210,dgroup,DG01702,CLASS
dgroup,DG00211,drug,D08090,MEMBER
dgroup,DG00211,drug,D01390,MEMBER
dgroup,DG00211,drug,D02066,MEMBER
dgroup,DG00211,drug,D02150,MEMBER
dgroup,DG00211,dgroup,DG01703,CLASS
dgroup,DG00211,dgroup,DG01699,CLASS
dgroup,DG00211,dgroup,DG01456,CLASS
dgroup,DG00211,dgroup,DG01455,CLASS
dgroup,DG00211,dgroup,DG01951,CLASS
dgroup,DG00211,dgroup,DG01592,CLASS
dgroup,DG00212,drug,D00076,MEMBER
dgroup,DG00212,drug,D05206,MEMBER
dgroup,DG00212,drug,D08284,MEMBER
dgroup,DG00212,drug,D09794,MEMBER
dgroup,DG00212,dgroup,DG01703,CLASS
dgroup,DG00212,dgroup,DG01699,CLASS
dgroup,DG00212,dgroup,DG01456,CLASS
dgroup,DG00212,dgroup,DG01951,CLASS
dgroup,DG00212,dgroup,DG01592,CLASS
dgroup,DG00212,dgroup,DG02917,CLASS
dgroup,DG00213,drug,D07870,MEMBER
dgroup,DG00213,drug,D00633,MEMBER
dgroup,DG00213,dgroup,DG01703,CLASS
dgroup,DG00213,dgroup,DG01699,CLASS
dgroup,DG00213,dgroup,DG01472,CLASS
dgroup,DG00213,dgroup,DG01592,CLASS
dgroup,DG00213,dgroup,DG02917,CLASS
dgroup,DG00213,dgroup,DG03179,CLASS
dgroup,DG00213,dgroup,DG02854,CLASS
dgroup,DG00214,drug,D08286,MEMBER
dgroup,DG00214,drug,D01405,MEMBER
dgroup,DG00214,dgroup,DG01703,CLASS
dgroup,DG00214,dgroup,DG01702,CLASS
dgroup,DG00214,dgroup,DG01456,CLASS
dgroup,DG00214,dgroup,DG01450,CLASS
dgroup,DG00214,dgroup,DG01448,CLASS
dgroup,DG00215,drug,D08365,MEMBER
dgroup,DG00215,drug,D00511,MEMBER
dgroup,DG00215,drug,D08366,MEMBER
dgroup,DG00215,drug,D08966,MEMBER
dgroup,DG00215,dgroup,DG01703,CLASS
dgroup,DG00215,dgroup,DG01702,CLASS
dgroup,DG00215,dgroup,DG01456,CLASS
dgroup,DG00215,dgroup,DG01450,CLASS
dgroup,DG00215,dgroup,DG01448,CLASS
dgroup,DG00216,drug,D03879,MEMBER
dgroup,DG00216,drug,D00632,MEMBER
dgroup,DG00216,drug,D03880,MEMBER
dgroup,DG00216,drug,D03881,MEMBER
dgroup,DG00216,dgroup,DG01703,CLASS
dgroup,DG00216,dgroup,DG01699,CLASS
dgroup,DG00216,dgroup,DG01456,CLASS
dgroup,DG00216,dgroup,DG01455,CLASS
dgroup,DG00216,dgroup,DG01451,CLASS
dgroup,DG00216,dgroup,DG01951,CLASS
dgroup,DG00217,drug,D07148,MEMBER
dgroup,DG00217,drug,D08308,MEMBER
dgroup,DG00217,drug,D08309,MEMBER
dgroup,DG00217,dgroup,DG01703,CLASS
dgroup,DG00217,dgroup,DG01702,CLASS
dgroup,DG00217,dgroup,DG01456,CLASS
dgroup,DG00217,dgroup,DG01450,CLASS
dgroup,DG00218,drug,D08192,MEMBER
dgroup,DG00218,drug,D01019,MEMBER
dgroup,DG00218,dgroup,DG01703,CLASS
dgroup,DG00218,dgroup,DG01702,CLASS
dgroup,DG00218,dgroup,DG01456,CLASS
dgroup,DG00218,dgroup,DG01450,CLASS
dgroup,DG00219,drug,D08201,MEMBER
dgroup,DG00219,drug,D01020,MEMBER
dgroup,DG00219,dgroup,DG01703,CLASS
dgroup,DG00219,dgroup,DG01702,CLASS
dgroup,DG00219,dgroup,DG01456,CLASS
dgroup,DG00219,dgroup,DG01450,CLASS
dgroup,DG00219,dgroup,DG01448,CLASS
dgroup,DG00220,drug,D08180,MEMBER
dgroup,DG00220,drug,D01018,MEMBER
dgroup,DG00220,dgroup,DG01703,CLASS
dgroup,DG00220,dgroup,DG01702,CLASS
dgroup,DG00221,drug,D05606,MEMBER
dgroup,DG00221,dgroup,DG01703,CLASS
dgroup,DG00221,dgroup,DG01702,CLASS
dgroup,DG00222,drug,D03891,MEMBER
dgroup,DG00222,drug,D03892,MEMBER
dgroup,DG00222,dgroup,DG01703,CLASS
dgroup,DG00222,dgroup,DG01699,CLASS
dgroup,DG00222,dgroup,DG01456,CLASS
dgroup,DG00222,dgroup,DG01455,CLASS
dgroup,DG00222,dgroup,DG01452,CLASS
dgroup,DG00222,dgroup,DG01951,CLASS
dgroup,DG00222,dgroup,DG01472,CLASS
dgroup,DG00223,drug,D04488,MEMBER
dgroup,DG00223,drug,D08057,MEMBER
dgroup,DG00223,dgroup,DG01703,CLASS
dgroup,DG00223,dgroup,DG01699,CLASS
dgroup,DG00223,dgroup,DG01472,CLASS
dgroup,DG00224,drug,D08220,MEMBER
dgroup,DG00224,drug,D01307,MEMBER
dgroup,DG00224,dgroup,DG01703,CLASS
dgroup,DG00224,dgroup,DG01702,CLASS
dgroup,DG00224,dgroup,DG01456,CLASS
dgroup,DG00224,dgroup,DG01450,CLASS
dgroup,DG00224,dgroup,DG01448,CLASS
dgroup,DG00224,dgroup,DG01645,CLASS
dgroup,DG00225,drug,D00178,MEMBER
dgroup,DG00225,dgroup,DG01703,CLASS
dgroup,DG00225,dgroup,DG01702,CLASS
dgroup,DG00225,dgroup,DG01699,CLASS
dgroup,DG00226,drug,D07946,MEMBER
dgroup,DG00226,drug,D00613,MEMBER
dgroup,DG00226,dgroup,DG01472,CLASS
dgroup,DG00226,dgroup,DG01467,CLASS
dgroup,DG00227,drug,D00124,MEMBER
dgroup,DG00227,drug,D01386,MEMBER
dgroup,DG00227,drug,D04018,MEMBER
dgroup,DG00227,dgroup,DG01703,CLASS
dgroup,DG00227,dgroup,DG01702,CLASS
dgroup,DG00227,dgroup,DG01456,CLASS
dgroup,DG00228,drug,D00231,MEMBER
dgroup,DG00228,drug,D02084,MEMBER
dgroup,DG00228,dgroup,DG01703,CLASS
dgroup,DG00228,dgroup,DG01757,CLASS
dgroup,DG00228,dgroup,DG01507,CLASS
dgroup,DG00229,drug,D00417,MEMBER
dgroup,DG00229,drug,D02085,MEMBER
dgroup,DG00229,dgroup,DG01703,CLASS
dgroup,DG00229,dgroup,DG01757,CLASS
dgroup,DG00229,dgroup,DG01507,CLASS
dgroup,DG00229,dgroup,DG02924,CLASS
dgroup,DG00230,drug,D07546,MEMBER
dgroup,DG00230,drug,D01238,MEMBER
dgroup,DG00230,dgroup,DG01703,CLASS
dgroup,DG00231,drug,D06328,MEMBER
dgroup,DG00231,drug,D06329,MEMBER
dgroup,DG00231,dgroup,DG01703,CLASS
dgroup,DG00232,drug,D02383,MEMBER
dgroup,DG00232,drug,D02167,MEMBER
dgroup,DG00233,drug,D08321,MEMBER
dgroup,DG00233,drug,D01233,MEMBER
dgroup,DG00234,drug,D07619,MEMBER
dgroup,DG00234,drug,D01812,MEMBER
dgroup,DG00235,drug,D07922,MEMBER
dgroup,DG00235,drug,D01440,MEMBER
dgroup,DG00236,drug,D07158,MEMBER
dgroup,DG00236,drug,D08037,MEMBER
dgroup,DG00236,drug,D08038,MEMBER
dgroup,DG00237,drug,D07843,MEMBER
dgroup,DG00237,drug,D02631,MEMBER
