entry_id,name,type,class,member_count,member_ids,atc_codes,comment
DG01954,Antacid Antacids containing metal ion,Class,Gastrointestinal agent DG01975  Agents for peptic ulcer,32,D02416;D02807;D02862;D03827;D02012;D03236;D03237;D04393;D01446;D01167;D00731;D03271;D04839;D00932;D03309;D04832;D02821;D03238;D07419;D07587;D07584;D01203;D04836;D00728;D02844;D05579;D07610;D02819;D03131;D06436;D08875;D09812,,
DG01955,Corticosteroid,Class,Anti-inflammatory,136,D00407;D00751;D00979;D05000;D05001;D05002;D07203;D00088;D00165;D00976;D00977;D00978;D01442;D01619;D01886;D02288;D04467;D06876;D09796;D00472;D00980;D00981;D00982;D01239;D01998;D02156;D03301;D08412;D08413;D08414;D08415;D07717;D01273;D04208;D01464;D07972;D04217;D04225;D01367;D04221;D07201;D07980;D03696;D00385;D00983;D00984;D00985;D06216;D07116;D01820;D00292;D00975;D01510;D01615;D01632;D01948;D02174;D02591;D02592;D07073;D07796;D07797;D07798;D07799;D07800;D07801;D07802;D07719;D02287;D03541;D00244;D00972;D01357;D01402;D01637;D02032;D02286;D04201;D03697;D01825;D04218;D04219;D07973;D03812;D01764;D03813;D00328;D00325;D00246;D07827;D01327;D01387;D07202;D08227;D00690;D03325;D07495;D00689;D11572;D07981;D01708;D06315;D05601;D01266;D08660;D04409;D07715;D01272;D01308;D07464;D01229;D00473;D08416;D07749;D00973;D07230;D05729;D03671;D03561;D06673;D03594;D08610;D06171;D00324;D04214;D01703;D02289;D04244;D08147;D01689;D08476;D05719;D01434;D10528;D07967;D00986,,
DG01956,Bile acid preparation,Class,Gastrointestinal agent,5,D00163;D00734;D10699;D09360;D01693,A05AA,
DG01958,"Nucleic acid derivative, antineoplastic",Structure,Antineoplastic DG02018  Antimetabolite,38,D07966;D01907;D03546;D05134;D00168;D03046;D03637;D02368;D01155;D10222;D03665;D01633;D12451;D12452;D01651;D04134;D04233;D06100;D06221;D06255;D09712;D09722;D12387;D00584;D07974;D01244;D01784;D01223;D04197;D01309;D12388;D04931;D00161;D08603;D06109;D01370;D00155;D01678,,
DG01959,Prostaglandin E2 derivative,"Structure, Class",Hormonal agent DG01961  Prostaglandin derivative,4,D01891;D00079;D03269;D02725,,
DG01960,Prostaglandin F derivative,"Structure, Target",Hormonal agent DG01961  Prostaglandin derivative,14,D00081;D01352;D02343;D00682;D03399;D00356;D08661;D01452;D02724;D01964;D06274;D10441;D02719;D08591,,
DG01961,Prostaglandin derivative,,Hormonal agent,41,D00419;D00180;D02705;D02073;D02722;D02860;D01869;D02723;D03187;D05732;D01891;D00079;D03269;D02725;D00106;D01337;D02721;D08065;D02720;D01551;D06213;D08628;D10430;D12005;D01188;D02048;D03522;D00081;D01352;D02343;D00682;D03399;D00356;D08661;D01452;D02724;D01964;D06274;D10441;D02719;D08591,,
DG01962,"alpha-Glucosidase inhibitor, antiviral","Target, Class",Antiviral DG03198  Anti-HCV agent,1,D03433,,
DG01963,"Vasodilator, ergot alkaloid","Structure, Class",Neuropsychiatric agent DG01964  Ergot alkaloid,7,D07839;D02268;D01290;D08271;D07834;D07833;D07218,,
DG01964,Ergot alkaloid,Structure,Neuropsychiatric agent,35,D07839;D02268;D01290;D08271;D07834;D07833;D07218;D07837;D02211;D07838;D07906;D00679;D02357;D00681;D08132;D01462;D07585;D05829;D08207;D00680;D07905;D01163;D03165;D00780;D00987;D07217;D08457;D01348;D08339;D00502;D07835;D07836;D04693;D04694;D02893,,
DG01965,Vinca alkaloid antineoplastic,"Structure, Class",Antineoplastic,15,D08675;D01068;D08679;D02197;D06304;D01769;D08680;D01935;D09032;D10434;D06305;D06306;D06307;D06308;D06309,L01CA,
DG01966,Antitubercular,Class,Antibacterial,44,D00211;D08479;D02549;D08480;D00424;D00879;D02554;D02550;D02551;D02552;D02553;D01195;D07246;D00591;D08584;D00144;D07248;D00162;D00875;D05460;D03368;D01643;D00877;D07897;D03278;D07607;D00135;D00346;D01501;D02002;D09773;D07925;D00878;D07247;D09872;D09873;D09785;D10722;D08531;D01350;D00866;D03262;D08120;D00588,,
DG01967,Antiparkinson agent,Class,Neuropsychiatric agent,41,D00059;D03165;D00780;D08339;D00502;D08489;D00784;D05575;D00559;D00987;D07460;D02004;D05768;D00558;D01277;D10293;D00786;D00781;D10825;D00253;D02135;D07441;D00777;D03731;D00785;D08469;D02562;D10829;D10158;D10191;D08638;D00787;D00779;D02246;D02247;D08157;D03264;D08395;D01231;D04641;D02964,,
DG01968,Antidementia agent,Class,Neuropsychiatric agent,11,D07869;D00670;D03822;D02558;D04292;D02173;D08174;D04905;D10541;D11387;D11678,,
DG01969,"Racetam derivative, nootropic","Structure, Class",Neuropsychiatric agent,7,D01914;D07346;D01883;D08405;D05592;D05593;D09830,,
DG01971,Agents for narcolepsy,Class,Neuropsychiatric agent,6,D08187;D02242;D01296;D00744;D01832;D03215,,
DG01973,Carbamate muscle relaxant,Structure,Musculo-skeletal system agent DG02029  Muscle relaxant DG01974  Centrally acting muscle relaxant,7,D01824;D00768;D00402;D07274;D07275;D00770;D04777,,
DG01974,Centrally acting muscle relaxant,Class,Musculo-skeletal system agent DG02029  Muscle relaxant,30,D01824;D00768;D00402;D07274;D07275;D00770;D04777;D00268;D00771;D08305;D00774;D02599;D00241;D08611;D00776;D08418;D02064;D08419;D08617;D01507;D07276;D02595;D07277;D07758;D00772;D07898;D01671;D07953;D00755;D01638,,
DG01975,Agents for peptic ulcer,Class,Gastrointestinal agent,129,D02416;D02807;D02862;D03827;D02012;D03236;D03237;D04393;D01446;D01167;D00731;D03271;D04839;D00932;D03309;D04832;D02821;D03238;D07419;D07587;D07584;D01203;D04836;D00728;D02844;D05579;D07610;D02819;D03131;D06436;D08875;D09812;D00295;D03503;D00422;D00673;D05699;D00318;D00440;D07072;D08494;D01467;D08495;D01131;D05306;D05307;D01193;D01698;D01861;D03889;D04098;D04494;D04680;D04794;D05004;D05939;D06157;D06355;D00455;D01207;D05261;D05259;D05353;D02593;D00355;D08463;D00724;D07917;D01984;D04056;D09339;D10120;D11114;D08903;D11784;D10466;D12246;D01920;D05722;D05900;D05901;D05906;D09837;D00446;D00177;D01529;D01306;D02324;D03336;D08977;D01121;D01827;D00015;D02706;D07885;D01991;D07663;D02266;D08087;D01658;D07506;D02452;D01611;D01956;D02033;D03366;D04363;D04372;D00419;D01891;D08389;D01297;D05276;D01818;D08382;D01165;D00481;D01377;D02535;D01451;D01152;D08311;D01037;D02075;D01491;D01875;D01803;D01815;D01869,,
DG01976,Avatrombopag,Chemical,Metabolizing enzyme substrate DG01642  CYP2C9 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D10306;D10307,B02BX08,
DG01977,Dihydroergotoxine,Chemical,"Neuropsychiatric agent DG01964  Ergot alkaloid DG01963  Vasodilator, ergot alkaloid Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate",2,D07839;D02268,,
DG01978,Folic acid analog,Structure,Antineoplastic DG02018  Antimetabolite,17,D00142;D02115;D05589;D06238;D06239;D03942;D02527;D01064;D07472;D03828;D06503;D10596;D11352;D04766;D05400;D05999;D10803,,
DG01979,Magnesium containing preparation,Structure,Gastrointestinal agent,11,D01446;D01167;D00731;D03271;D04839;D01108;D03265;D04834;D04835;D02026;D08263,,
DG01980,Calcium,Structure,Gastrointestinal agent,20,D00937;D00938;D03302;D03303;D06437;D03294;D00935;D05463;D00932;D00936;D02254;D02256;D00934;D04330;D00933;D03309;D03306;D00931;D02257;D01598,,
DG01981,"Anilide derivative, anti-inflammatory",Structure,Anti-inflammatory,6,D00217;D00569;D01116;D07294;D08434;D03181,,
DG01982,"Antimigraine, ergot alkaloid","Structure, Class",Neuropsychiatric agent DG01964  Ergot alkaloid,11,D07837;D02211;D07838;D07906;D00679;D02357;D00681;D08132;D01462;D07585;D05829,,
DG01983,Glecaprevir,Chemical,Antiviral DG03198  Anti-HCV agent DG02001  HCV NS3/4A protease inhibitor,2,D10814;D10815,,
DG01984,Opioid analgesics,Target,Analgesic,101,D00320;D01399;D10811;D07122;D00835;D05938;D00845;D02611;D02941;D02942;D08473;D01177;D08233;D00842;D02271;D08234;D03444;D06499;D08047;D00839;D07285;D08273;D05312;D00847;D02175;D03783;D05462;D07831;D01481;D03825;D07832;D07435;D08323;D00844;D08100;D08101;D08343;D01383;D03855;D07287;D07808;D07288;D07809;D00482;D05632;D07289;D00498;D02111;D02227;D07132;D00836;D03197;D00837;D08246;D00843;D09999;D08597;D06147;D08623;D01355;D00838;D08182;D04924;D06007;D10199;D11214;D08195;D02102;D04716;D00840;D08121;D08122;D07286;D07810;D00195;D02101;D03579;D03580;D07740;D08123;D00841;D03445;D07904;D01879;D07620;D03405;D03618;D03156;D03863;D03866;D04649;D04764;D04973;D05048;D05154;D05217;D05369;D06208;D06268;D06342;D07937,,
DG01985,Disease modifying anti-rheumatic drug (DMARD),Class,Anti-inflammatory,81,D00992;D08521;D00237;D00991;D07478;D00496;D08330;D01809;D01146;D00448;D01395;D00749;D08556;D00107;D00238;D03033;D00142;D02115;D01392;D09959;D09960;D10630;D11296;D11768;D09970;D09783;D10308;D10994;D10995;D11048;D10871;D10872;D11106;D10944;D10945;D10653;D10721;D11400;D11046;D10315;D10358;D10889;D10141;D10142;D11537;D11538;D11599;D11600;D11676;D11677;D11866;D11867;D12211;D12212;D12575;D12576;D10365;D10585;D10728;D11970;D12118;D12502;D03203;D00742;D02598;D07436;D02597;D03441;D04358;D04687;D09813;D04690;D05146;D05263;D05393;D09944;D10187;D10320;D02596;D10161;D03684,,
DG01986,Estrogen,Class,Hormonal agent,33,D00554;D07928;D00105;D01413;D01617;D01953;D04061;D04063;D04064;D04065;D07918;D07919;D00185;D01986;D01989;D07920;D07921;D00269;D00067;D00312;D00948;D07221;D04070;D05987;D01639;D07434;D00575;D00576;D04041;D04071;D05212;D04068;D04069,,
DG01987,Eglumegad Eglumetad,Chemical,,2,D08908;D03966,,
DG01988,Ciraparantag,Chemical,,2,D10868;D10869,,
DG01989,Dasotraline,Chemical,Neuropsychiatric agent DG03059  Noradrenalin and dopamine reuptake inhibitor (NDRI),2,D10700;D10870,,
DG01990,Serine protease inhibitor,"Target, Class",Blood modifier agent DG02016  Hemostatics DG02012  Antifibrinolytic,5,D07606;D01766;D08240;D01670;D11100,,
DG01991,Filgotinib,Chemical,Anti-inflammatory DG01985  Disease modifying anti-rheumatic drug (DMARD) DG02020  JAK inhibitor Metabolizing enzyme substrate DG02970  CES substrate DG03241  CES1 substrate DG03192  CES2 substrate,3,D10871;D10872;D11106,L04AA45,
DG01992,Enclomiphene,Chemical,Antineoplastic DG01585  Estrogen receptor antagonist,2,D08910;D10876,,
DG01993,Thyroid,Chemical,Hormonal agent DG01953  Thyroid preparation DG01608  Thyroid hormone replenisher,2,D06482;D01012,,
DG01994,Halogenated hydrocarbons,Structure,Neuropsychiatric agent DG02030  Anesthetics DG02027  General anesthetics DG02028  Inhalational anaesthetics,11,D00542;D00543;D00545;D00546;D00547;D00544;D02812;D05208;D05745;D06055;D04237,,
DG01995,Ciramadol,Chemical,,2,D03523;D03524,,
DG01996,Magnesium silicate,Chemical,Gastrointestinal agent DG01975  Agents for peptic ulcer DG01954  Antacid DG01979  Magnesium containing preparation,2,D03271;D04839,A02AA05,
DG01997,Guadecitabine,Chemical,,2,D10877;D10809,,
DG01998,Gepotidacin,Chemical,,2,D10878;D10879,,
DG01999,HCV NS5A inhibitor,"Target, Class",Antiviral DG03198  Anti-HCV agent,12,D10065;D10105;D10625;D12247;D10442;D10599;D10576;D10598;D10665;D10806;D10816;D11217,,
DG02000,HCV NS5B polymerase inhibitor,"Target, Class",Antiviral DG03198  Anti-HCV agent,17,D00423;D10366;D10553;D10581;D10610;D10611;D10554;D10622;D12255;D12260;D08951;D09616;D09971;D10165;D10425;D10996;D10477,,
DG02001,HCV NS3/4A protease inhibitor,"Target, Class",Antiviral DG03198  Anti-HCV agent,22,D09012;D08876;D10462;D10081;D10469;D10093;D11565;D10639;D09884;D09885;D10393;D10394;D10580;D10597;D10814;D10815;D03501;D09644;D09987;D10166;D10408;D10899,,
DG02002,Nusinersen,Chemical,,2,D10881;D10791,M09AX07,
DG02003,Amifampridine,Chemical,,2,D10228;D10689,,
DG02004,Progesterone,"Structure, Class",Hormonal agent,36,D00182;D00953;D08285;D01580;D00950;D05679;D08167;D00952;D08166;D00951;D07220;D04104;D02367;D01159;D08052;D00949;D08053;D00066;D01217;D04885;D07222;D08281;D07223;D07670;D01299;D08431;D03799;D01374;D07939;D01294;D00954;D02840;D04316;D05003;D05209;D08429,,
DG02005,Oclacitinib,Chemical,Anti-inflammatory DG01985  Disease modifying anti-rheumatic drug (DMARD) DG02020  JAK inhibitor,2,D10141;D10142,,
DG02006,Testosterone,"Structure, Class",Hormonal agent,11,D00327;D00408;D00075;D00957;D00958;D00959;D06085;D06086;D06087;D08573;D08574,,
